# TF-IDF Weighting From http://www.pejeng.desa.id/post/
term,term_id,weight,corpus_id
nampyog,1295,0.134423232267,corpus_16
masiyat,1286,0.134423232267,corpus_16
mabente-bentean,1282,0.134423232267,corpus_16
utara,130,0.134240487137,corpus_31
pejalan,1669,0.133926514865,corpus_52
top,1718,0.133722612137,corpus_26
tampaksing,1717,0.133722612137,corpus_26
sporter,1716,0.133722612137,corpus_26
score,1713,0.133722612137,corpus_26
perhelatan,1710,0.133722612137,corpus_26
penyerahan,1709,0.133722612137,corpus_26
penonoton,1707,0.133722612137,corpus_26
mensukseskan,1705,0.133722612137,corpus_26
menghebohkan,1704,0.133722612137,corpus_26
drama,1700,0.133722612137,corpus_26
dilapangan,1698,0.133722612137,corpus_26
damping,1697,0.133722612137,corpus_26
28/1/18,1695,0.133722612137,corpus_26
rumah,514,0.133675306113,corpus_9
layaknya,3202,0.133280947545,corpus_61
orang,501,0.133223207439,corpus_51
yel-yel,3162,0.133099953094,corpus_58
mangkel,3134,0.133099953094,corpus_58
sudarsana,1257,0.13300327504,corpus_15
kasih,1246,0.13300327504,corpus_15
anggara,1235,0.13300327504,corpus_15
rusak,874,0.132917978564,corpus_38
mari,592,0.132827963766,corpus_23
sekda,1227,0.132237180863,corpus_14
rama,1225,0.132237180863,corpus_14
giri,1207,0.132237180863,corpus_14
mapurwa,1285,0.131756415497,corpus_19
baris,1001,0.131756415497,corpus_19
kaget,821,0.131751110738,corpus_36
menyemprotkan,3933,0.131669327895,corpus_83
pendataan,2815,0.131426588721,corpus_51
meningkatnya,2538,0.131426588721,corpus_51
harganya,2583,0.131274631589,corpus_44
cabai,2576,0.131274631589,corpus_44
15.000,2570,0.131274631589,corpus_44
peringatan,1534,0.131224668667,corpus_25
ketertiban,828,0.131224668667,corpus_25
dampak,2003,0.131208386276,corpus_34
